anime_id,title,episodes,score,popularity,rank,studio_toei_animation,studio_sunrise,studio_j.c.staff,studio_madhouse,studio_tms_entertainment,studio_production_i.g,studio_studio_deen,studio_pierrot,studio_olm,studio_shin-ei_animation,studio_a-1_pictures,studio_nippon_animation,studio_aic,studio_dle,studio_tatsunoko_production
229,Ninin ga Shinobuden,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
230,Air Master,27.0,7.0,"Top 5,000","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
231,Asagiri no Miko,26.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
232,Cardcaptor Sakura,70.0,8.0,"Top 1,000",Top 500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
233,Daa! Daa! Daa!,78.0,8.0,"Top 5,000","Top 5,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
234,Dan Doh!!,26.0,7.0,"Top 10,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,E's Otherwise,26.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
237,Koukyoushihen Eureka Seven,50.0,8.0,"Top 1,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
238,Rekka no Honoo,42.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
239,Gankutsuou,24.0,8.0,"Top 1,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
240,Genshiken,12.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
241,Girls Bravo: First Season,11.0,6.0,"Top 5,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
242,Gokusen,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
243,Gravitation,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
244,Agatha Christie no Meitantei Poirot to Marple,39.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
245,Great Teacher Onizuka,43.0,9.0,Top 500,Top 100,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
246,Groove Adventure Rave,51.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
247,Harukanaru Toki no Naka de: Hachiyou Shou,26.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,Ichigo 100%,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
249,InuYasha,167.0,8.0,Top 500,"Top 1,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
250,Konjiki no Gash Bell!!,150.0,8.0,"Top 5,000","Top 5,000",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,Kyou kara Maou!,78.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
252,Madlax,26.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253,Jungle wa Itsumo Hare nochi Guu,26.0,8.0,"Top 5,000","Top 1,000",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
254,Jungle wa Itsumo Hare nochi Guu Deluxe,6.0,8.0,"Top 7,500","Top 1,000",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
255,Jungle wa Itsumo Hare nochi Guu Final,7.0,8.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
256,Hoshi no Koe,1.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
257,Ikkitousen,13.0,6.0,"Top 5,000","Top 10,000",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
258,Hitsuji no Uta,4.0,6.0,"Top 7,500","Top 10,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
259,Happy☆Lesson,5.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
260,Happy☆Lesson (TV),13.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
261,Happy☆Lesson Advance,13.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
262,Happy☆Lesson The Final,3.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
263,Hajime no Ippo,75.0,9.0,Top 500,Top 100,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
264,Hajime no Ippo: Champion Road,1.0,8.0,"Top 5,000",Top 500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
265,Hajime no Ippo: Mashiba vs. Kimura,1.0,8.0,"Top 5,000",Top 500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
266,Gunparade March: Arata Naru Kougunka,12.0,7.0,"Top 7,500","Top 7,500",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
267,Gungrave,26.0,8.0,"Top 5,000","Top 1,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
268,Golden Boy,6.0,8.0,"Top 1,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269,Bleach,366.0,8.0,Top 100,"Top 1,000",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
270,Hellsing,13.0,7.0,Top 500,"Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
271,Gad Guard,26.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,Noir,26.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,Mahoutsukai ni Taisetsu na Koto,12.0,7.0,"Top 5,000","Top 7,500",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
274,Kiddy Grade,24.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275,Love♥Love?,9.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
276,Mahoromatic: Automatic Maiden,12.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
277,Mahoromatic: Motto Utsukushii Mono,14.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278,Viewtiful Joe,51.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
280,Animal Yokochou,51.0,7.0,"Top 10,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281,Akane Maniax,3.0,6.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,Angel Heart,50.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
283,Akage no Anne,50.0,8.0,"Top 5,000","Top 1,000",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
284,Area 88 (TV),12.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
285,Argento Soma,25.0,7.0,"Top 5,000","Top 7,500",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
286,B'T X,25.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
287,Grappler Baki (TV),24.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,Bakuten Shoot Beyblade,51.0,7.0,"Top 5,000","Top 7,500",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
289,Comic Party,13.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
290,Seikai no Monshou,13.0,8.0,"Top 5,000","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
291,D.C.S.S: Da Capo Second Season,26.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
292,Dear Boys,26.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,Di Gi Charat,16.0,7.0,"Top 5,000","Top 7,500",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
294,Divergence Eve,13.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295,Divergence Eve 2: Misaki Chronicles,13.0,7.0,"Top 7,500","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,Dragon Drive,38.0,7.0,"Top 5,000","Top 7,500",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
297,Grenadier: Hohoemi no Senshi,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,.hack//Tasogare no Udewa Densetsu,12.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,.hack//Liminality,4.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,3x3 Eyes,4.0,7.0,"Top 5,000","Top 7,500",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301,Cinderella Boy,13.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,Mirai Shounen Conan,26.0,8.0,"Top 5,000",Top 500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,48.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
304,Aa! Megami-sama! Movie,1.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
305,Abashiri Ikka,4.0,5.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
306,Abenobashi Mahou☆Shoutengai,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
307,Kerokko Demetan,39.0,7.0,"Top 25,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
308,Zettai Shounen,26.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,Akahori Gedou Hour Rabuge,13.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,"Chiisana Obake: Acchi, Kocchi, Socchi",50.0,6.0,"Top 25,000","Top 10,000",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
311,Ace wo Nerae!,26.0,7.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,Ace wo Nerae! Final Stage,12.0,7.0,"Top 25,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,Ace wo Nerae! (1979),1.0,7.0,"Top 10,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,Ace wo Nerae! 2,13.0,7.0,"Top 10,000","Top 5,000",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
315,Xiao Qian,1.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
316,Nageki no Kenkou Yuuryouji,3.0,6.0,"Top 10,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
317,Final Fantasy VII: Advent Children,1.0,8.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
318,Hand Maid May,10.0,7.0,"Top 5,000","Top 7,500",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
319,Happy World!,3.0,6.0,"Top 10,000","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
320,A Kite,2.0,7.0,"Top 5,000","Top 25,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
321,Najica Dengeki Sakusen,12.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
322,Paradise Kiss,12.0,8.0,"Top 5,000","Top 1,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
323,Mousou Dairinin,13.0,8.0,"Top 1,000","Top 5,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
324,Kidou Keisatsu Patlabor: On Television,47.0,8.0,"Top 5,000","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
325,Peach Girl,25.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,Petshop of Horrors,4.0,7.0,"Top 5,000","Top 5,000",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
327,Puchi Pri*Yucie,26.0,8.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
328,Piano (TV),10.0,6.0,"Top 7,500","Top 10,000",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
329,Planetes,26.0,8.0,"Top 1,000",Top 500,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
330,Midori no Hibi,13.0,7.0,"Top 5,000","Top 5,000",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
331,Mahoujin Guruguru,45.0,8.0,"Top 7,500","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
332,Dokidoki♡Densetsu: Mahoujin Guruguru,38.0,7.0,"Top 10,000","Top 5,000",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
333,Mama wa Shougaku 4-nensei,51.0,8.0,"Top 7,500","Top 5,000",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
